item_name,item_id,item_category_id,sales_volumn,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,total_sales,initial_date,medianPrice
БРЕМЕНСКИЕ МУЗЫКАНТЫ (rem),9035,40,166.0,0.0,0.0,0.0,0.0,0.0,0.0,7962.7,9493.05,4926.0,3862.73,6076.0,32320.48,09.07.2014,199.0
БРЕСТСКАЯ КРЕПОСТЬ,9036,40,5.0,294.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,09.02.2013,98.0
БРЕСТСКАЯ КРЕПОСТЬ (регион),9037,40,4.0,84.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,04.01.2013,28.0
БРЕСТСКАЯ КРЕПОСТЬ э. (BD),9038,37,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.02.2013,28.0
БРИГАДА С  Легенды русского рока (фирм.),9039,55,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,349.0
БРИГАДА С  Реки  LP,9040,58,31.0,6594.0,5495.0,2198.0,7693.0,1099.0,1099.0,2198.0,2198.0,3297.0,1099.0,1099.0,34069.0,10.01.2013,1099.0
БРИГАДА часть 1 (Регион),9041,40,316.0,20131.2,4689.0,7517.0,6179.0,4020.0,1338.0,596.0,0.0,0.0,0.0,0.0,44470.2,04.01.2013,149.0
БРИГАДА часть 2 (Регион),9042,40,281.0,17603.8,3795.0,7444.0,6255.0,3944.0,669.0,0.0,0.0,0.0,0.0,0.0,39710.8,04.01.2013,149.0
БРИГАДА. НАСЛЕДНИК,9043,40,372.0,139976.7,2793.0,298.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,143125.7,01.01.2013,399.0
БРИГАДА. НАСЛЕДНИК (BD),9044,37,98.0,24027.0,897.0,499.0,2093.0,0.0,299.0,299.0,0.0,0.0,0.0,0.0,28114.0,01.01.2013,299.0
БРИГАДА. НАСЛЕДНИК (регион),9045,40,111.0,8652.0,2234.9,2461.0,1269.0,894.0,447.0,149.0,0.0,0.0,0.0,0.0,16106.9,12.02.2013,149.0
БРИЛЛИАНТОВАЯ РУКА (BD),9046,37,275.0,2994.0,2495.0,1497.0,21609.2,16414.0,3982.0,1690.0,768.0,0.0,749.0,749.0,52947.2,07.01.2013,169.0
БРИЛЛИАНТОВАЯ РУКА (rem),9047,40,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,1992.0,2241.0,29.05.2015,249.0
БРИЛЛИАНТОВАЯ РУКА (Регион),9048,40,158.0,0.0,0.0,0.0,0.0,447.0,1113.0,447.0,6257.1,9123.7,5230.0,2118.0,24735.80000000001,16.02.2014,149.0
БРИЛЛИАНТОВАЯ РУКА (регион),9049,40,330.0,10451.1,4986.0,6923.0,9376.0,5844.0,3009.0,2286.0,693.0,297.0,0.0,0.0,43865.1,01.01.2013,149.0
БРОНЗОВАЯ ПТИЦА (регион),9050,40,137.0,0.0,0.0,0.0,0.0,0.0,0.0,7228.0,3534.0000000000005,3168.0,1485.0,792.0,16207.0,26.07.2014,104.3
БРОСОК КОБРЫ  2 (3D BD+BD),9051,38,73.0,0.0,0.0,56820.0,14989.7,5103.0,1797.0,3589.0,199.0,398.0,199.0,0.0,83094.7,26.07.2013,1499.0
БРОСОК КОБРЫ (BD),9052,37,131.0,2495.0,5588.0,15440.0,3720.0,1592.0,995.0,248.0,0.0,0.0,0.0,0.0,30078.0,06.01.2013,199.0
"БРОСОК КОБРЫ 1,2 (2 DVD)",9053,40,321.0,0.0,0.0,102837.75,7264.0,4785.0,2384.0,1264.4999999999998,371.0,396.0,297.0,99.0,119698.25,26.07.2013,449.0
"БРОСОК КОБРЫ 1,2 (BD)",9054,37,252.0,0.0,0.0,56670.9,7194.0,2495.0,7959.2,11286.2,10151.0,6955.05,4559.0,3794.0,111064.35,07.08.2013,199.0
БРОСОК КОБРЫ 2,9055,40,848.0,0.0,0.0,227603.9,17267.0,8270.0,3353.0,4823.31,1485.0,792.0,1089.0,1452.88,266136.09,26.07.2013,399.0
БРОСОК КОБРЫ 2 (3D BD),9056,38,424.0,0.0,0.0,160891.000000001,28115.5,24158.7,5985.0,12497.5,9154.0,6766.0,2985.0,3184.0,253736.700000001,26.07.2013,399.0
БРОСОК КОБРЫ 2 (BD),9057,37,245.0,0.0,0.0,140981.95,6993.0,8784.0,798.0,2977.0,2929.0,2235.0,645.0,1089.0,167431.95,26.07.2013,999.0
БРУКЛИНСКИЕ ПОЛИЦЕЙСКИЕ (ПЛОХОЙ ЛЕЙТЕНАНТ В ПОДАРОК),9058,40,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,08.02.2013,28.0
БРЭД ПИТТ (2 В 1) ТОМ 1 (регион),9059,40,3.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,26.01.2013,28.0
БРЭД ПИТТ (2 В 1) ТОМ 2  (регион),9060,40,5.0,86.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,07.01.2013,28.0
БРЮС УИЛЛИС (2 В 1) ТОМ1 (регион),9061,40,4.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,21.01.2013,28.0
БУДЬ КРУЧЕ (BD),9062,37,1.0,0.0,0.0,0.0,0.0,0.0,332.67,0.0,0.0,0.0,0.0,0.0,332.67,30.04.2014,332.67
БУДЬ ЧТО БУДЕТ,9063,40,15.0,3192.0,399.0,298.0,1142.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,5179.0,03.01.2013,399.0
БУДЬТЕ МОИМ МУЖЕМ (регион),9064,40,17.0,596.0,1043.0,490.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2157.0,13.01.2013,149.0
БУКАШКИ. Приключение в Долине Муравьев,9065,40,352.0,0.0,0.0,0.0,0.0,0.0,0.0,65036.2,25644.38,8279.66,3369.0,1570.0,103899.24,08.08.2014,399.0
БУКАШКИ: БУКАШКИ КАРИБСКОГО МОРЯ,9066,40,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.0,2734.0,1680.0,445.0,9564.0,17.10.2014,79.0
БУКАШКИ: ЛЕСНЫЕ СКАЗКИ,9067,40,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.8899999999985,1570.0,948.0,711.0,8574.89,17.10.2014,79.0
БУКАШКИ: МАЛЕНЬКИЕ ВЫДУМЩИКИ,9068,40,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,1204.0,1077.0,158.0,7041.0,17.10.2014,79.0
БУКАШКИ: НА ПОЛНОЙ СКОРОСТИ,9069,40,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.01,1233.0,632.0,316.0,6152.01,17.10.2014,79.0
БУКАШКИ: ОТКРЫТИЯ КАЖДЫЙ ДЕНЬ,9070,40,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5487.71,2547.0,1680.0,445.0,10159.71,17.10.2014,79.0
БУКАШКИ: УДИВИТЕЛЬНОЕ РЯДОМ,9071,40,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468.0,2468.0,1127.0,603.0,9666.0,17.10.2014,79.0
БУЛАНОВА ТАТЬЯНА  Романсы (фирм.),9072,55,2.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,23.05.2013,198.0
БУЛЬВАР СПАСЕНИЯ,9073,40,22.0,892.0,346.0,540.0,588.0,191.0,86.0,28.0,0.0,0.0,0.0,0.0,2671.0,03.01.2013,98.0
БУМБОКС  Все включено (фирм.),9074,55,13.0,897.0,695.0,396.0,792.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2838.0,30.01.2013,198.0
БУМБОКС  Новая коллекция,9075,55,218.0,4022.0,4766.05,6986.0,6578.05,3781.0,3781.0,5373.0,3696.0,1189.0,886.0,232.0,41290.1,01.01.2013,199.0
БУМБОКС  Среднiй вiк (фирм.),9076,55,19.0,1196.0,897.0,598.0,1794.0,148.0,156.0,0.0,28.0,0.0,0.0,0.0,4817.0,12.01.2013,299.0
БУМБОКС  Терминал Б (фирм.),9077,55,135.0,0.0,0.0,0.0,18203.05,5681.0,2121.6,1626.0,1306.0,464.0,112.0,56.0,29569.65,19.11.2013,299.0
БУНКЕР,9078,40,328.0,83062.85,11340.0,5297.0,4023.0,303.0,149.0,98.0,0.0,0.0,0.0,0.0,104272.85,18.01.2013,399.0
БУНТ ПЕРНАТЫХ,9079,40,8.0,196.0,214.0,56.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,25.03.2013,58.0
БУНТ ПЕРНАТЫХ. 3-D открытка  (регион),9080,40,4.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,04.02.2013,28.0
БУНТ УШАСТЫХ,9081,40,2.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,28.02.2013,28.0
БУНТ УШАСТЫХ (BD+DVD),9082,37,17.0,1340.0,1338.0,990.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,26.01.2013,198.0
БУРЕНКА ИЗ МАСЛЕНКИНО сб. м/ф (регион),9083,40,51.0,298.0,1557.0,1475.0,894.0,1341.0,596.0,446.5,149.0,0.0,158.0,158.0,7072.5,15.03.2013,149.0
БУРЛЕСК,9084,40,3.0,246.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,08.01.2013,98.0
БУРЛЕСК (BD),9085,37,62.0,0.0,0.0,0.0,998.0,0.0,6861.0,1990.0,1393.0,888.0,98.0,0.0,12228.0,04.10.2013,199.0
БУРЛЕСК (регион),9086,40,69.0,3199.0,3278.0,1192.0,1341.0,298.0,596.0,98.0,0.0,28.0,0.0,0.0,10030.0,08.01.2013,149.0
БУТУСОВ ВЯЧЕСЛАВ  Богомол  LP,9087,58,10.0,8693.0,1249.0,2498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12440.0,03.01.2013,1249.0
БУТУСОВ ВЯЧЕСЛАВ  Из рая в рай  DVD,9088,59,10.0,594.0,544.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,14.02.2013,198.0
БУТЫРКА  Grand Collection,9089,55,322.0,4399.0,5394.0,6232.0,6588.0,5951.2,6113.0,7079.0,5686.0,3184.0,4768.0,7015.0,62409.2,09.01.2013,199.0
БУТЫРКА  Золотой Альбом,9090,55,24.0,2718.0,1393.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0,08.01.2013,199.0
БУТЫРКА  Новая коллекция,9091,55,66.0,3017.05,2320.0,3514.0,1702.0,0.0,588.0,58.0,0.0,28.0,0.0,0.0,11227.05,02.01.2013,199.0
БУТЫРКА  Новая коллекция 2,9092,55,234.0,3603.0,5216.0,4598.0,4698.05,5552.8,4407.0,6283.0,5402.0,2587.0,1483.0,458.0,44287.85,04.01.2013,199.0
БУТЫРКА  Первый альбом  LP,9093,58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,0.0,2359.0,06.02.2015,1349.0
"БУТЫРКА ""ЗОЛОТЫЕ ХИТЫ"" (Регион)",9094,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,22.08.2014,98.0
"БУХ.1С, за 2011 год [Цифровая версия]",9095,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,01.11.2014,300.0
"БУХ.1С, за 2012 год [Цифровая версия]",9096,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,01.11.2014,300.0
"БУХ.1С, за 2013 год [Цифровая версия]",9097,54,4.0,0.0,0.0,0.0,0.0,0.0,600.0,300.0,300.0,0.0,0.0,0.0,1200.0,24.06.2014,300.0
"БУХ.1С, №1, Январь 2011 Бух.е/м [Цифровая версия]",9098,54,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.01.2014,50.0
"БУХ.1С, №1, Январь 2013 Бух.е/м [Цифровая версия]",9099,54,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,02.07.2013,50.0
"БУХ.1С, №1, Январь 2014 [Цифровая версия]",9100,54,33.0,0.0,0.0,0.0,100.0,1100.0,400.0,50.0,0.0,0.0,0.0,0.0,1650.0,25.12.2013,50.0
"БУХ.1С, №1, Январь 2015 [Цифровая версия]",9101,54,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,100.0,50.0,1200.0,29.01.2015,50.0
"БУХ.1С, №1-12 за 2010 год Бух.е/м [Цифровая версия]",9102,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,18.11.2014,300.0
"БУХ.1С, №10 Октябрь  2015 [Цифровая версия]",9103,54,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0
"БУХ.1С, №10, Октябрь 2012 Бух.е/м [Цифровая версия]",9104,54,3.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,26.07.2013,50.0
"БУХ.1С, №10, Октябрь 2013 [Цифровая версия]",9105,54,7.0,0.0,0.0,0.0,300.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,28.10.2013,50.0
"БУХ.1С, №10, Октябрь 2014 [Цифровая версия]",9106,54,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,350.0,0.0,50.0,1200.0,04.10.2014,50.0
"БУХ.1С, №11 Ноябрь 2015 [Цифровая версия]",9107,54,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0
"БУХ.1С, №11, НОЯБРЬ 2012 Бух.е/м [Цифровая версия]",9108,54,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.07.2013,50.0
"БУХ.1С, №11, Ноябрь 2013 [Цифровая версия]",9109,54,10.0,0.0,0.0,0.0,450.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,09.11.2013,50.0
"БУХ.1С, №11, Ноябрь 2014 [Цифровая версия]",9110,54,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,400.0,0.0,50.0,1000.0,30.11.2014,50.0
"БУХ.1С, №12 Декабрь 2015 [Цифровая версия]",9111,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"БУХ.1С, №12, Декабрь 2010 Бух.е/м [Цифровая версия]",9112,54,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.01.2014,50.0
"БУХ.1С, №12, Декабрь 2012 Бух.е/м [Цифровая версия]",9113,54,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,02.07.2013,50.0
"БУХ.1С, №12, Декабрь 2013 [Цифровая версия]",9114,54,9.0,0.0,0.0,0.0,150.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,18.12.2013,50.0
"БУХ.1С, №12, Декабрь 2014 [Цифровая версия]",9115,54,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,850.0,0.0,0.0,1500.0,22.11.2014,50.0
"БУХ.1С, №2, Февраль 2013 [Цифровая версия]",9116,54,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,03.05.2013,50.0
"БУХ.1С, №2, Февраль 2014 [Цифровая версия]",9117,54,30.0,0.0,0.0,0.0,0.0,800.0,500.0,100.0,50.0,50.0,0.0,0.0,1500.0,31.01.2014,50.0
"БУХ.1С, №2, Февраль 2015 [Цифровая версия]",9118,54,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,100.0,50.0,1700.0,22.01.2015,50.0
"БУХ.1С, №3, Март 2013 [Цифровая версия]",9119,54,3.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,03.05.2013,50.0
"БУХ.1С, №3, Март 2014 [Цифровая версия]",9120,54,19.0,0.0,0.0,0.0,0.0,150.0,600.0,150.0,0.0,50.0,0.0,0.0,950.0,24.03.2014,50.0
"БУХ.1С, №3, Март 2015 [Цифровая версия]",9121,54,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,250.0,50.0,1100.0,28.02.2015,50.0
"БУХ.1С, №4, Апрель 2013 [Цифровая версия]",9122,54,4.0,0.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,03.05.2013,50.0
"БУХ.1С, №4, Апрель 2014 [Цифровая версия]",9123,54,13.0,0.0,0.0,0.0,0.0,0.0,450.0,150.0,0.0,50.0,0.0,0.0,650.0,26.04.2014,50.0
"БУХ.1С, №4, Апрель 2015 [Цифровая версия]",9124,54,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,850.0,50.0,1150.0,31.03.2015,50.0
"БУХ.1С, №5, МАЙ 2013  [Цифровая версия]",9125,54,4.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,03.05.2013,50.0
"БУХ.1С, №5, Май  2015 [Цифровая версия]",9126,54,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,100.0,500.0,23.04.2015,50.0
"БУХ.1С, №5, Май 2012 Бух.е/м [Цифровая версия]",9127,54,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.07.2013,50.0
"БУХ.1С, №5, Май 2014 [Цифровая версия]",9128,54,14.0,0.0,0.0,0.0,0.0,0.0,500.0,150.0,0.0,50.0,0.0,0.0,700.0,30.04.2014,50.0
"БУХ.1С, №6, Июнь  2015 [Цифровая версия]",9129,54,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,300.0,650.0,27.05.2015,50.0
"БУХ.1С, №6, Июнь 2013 [Цифровая версия]",9130,54,4.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,17.06.2013,50.0
"БУХ.1С, №6, Июнь 2014 [Цифровая версия]",9131,54,18.0,0.0,0.0,0.0,0.0,0.0,200.0,550.0,0.0,100.0,50.0,0.0,900.0,21.06.2014,50.0
"БУХ.1С, №7 Июль  2015 [Цифровая версия]",9132,54,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,06.07.2015,50.0
"БУХ.1С, №7, Июль 2013 [Цифровая версия]",9133,54,6.0,0.0,50.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,17.06.2013,50.0
"БУХ.1С, №7, Июль 2014 [Цифровая версия]",9134,54,9.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,150.0,50.0,0.0,0.0,450.0,19.08.2014,50.0
"БУХ.1С, №8 Август  2015 [Цифровая версия]",9135,54,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,27.08.2015,50.0
"БУХ.1С, №8, Август 2012 Бух.е/м ""БУХ.1С"", N 8, август  2012",9136,54,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.07.2013,50.0
"БУХ.1С, №8, Август 2013 [Цифровая версия]",9137,54,5.0,0.0,0.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,10.09.2013,50.0
"БУХ.1С, №8, Август 2014 [Цифровая версия]",9138,54,14.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,150.0,0.0,150.0,700.0,19.08.2014,50.0
"БУХ.1С, №9  Сентябрь  2015 [Цифровая версия]",9139,54,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,27.08.2015,50.0
"БУХ.1С, №9, Сентябрь 2012 Бух.е/м [Цифровая версия]",9140,54,3.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,26.07.2013,50.0
"БУХ.1С, №9, Сентябрь 2013 [Цифровая версия]",9141,54,5.0,0.0,0.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,23.09.2013,50.0
"БУХ.1С, №9, Сентябрь 2014 [Цифровая версия]",9142,54,19.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,250.0,150.0,50.0,50.0,950.0,28.08.2014,50.0
БЫЛА ЛЮБОВЬ 2,9143,40,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,06.08.2013,28.0
БЫСТРЕЕ ПУЛИ,9144,40,4.0,98.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,12.03.2013,98.0
БЫСТРЕЕ ПУЛИ (регион),9145,40,20.0,1709.0,298.0,447.0,247.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2729.0,02.01.2013,149.0
"БЫСТРЕЕ, ЧЕМ КРОЛИКИ",9146,40,638.0,0.0,0.0,0.0,0.0,226070.4,22056.0,797.5,0.0,0.0,496.0,248.0,249667.9,13.02.2014,399.0
"БЫСТРЕЕ, ЧЕМ КРОЛИКИ (BD)",9147,37,122.0,0.0,0.0,0.0,0.0,52070.55,11529.0,1098.0,0.0,549.0,549.0,0.0,65795.55,25.02.2014,549.0
"БЫСТРЕЕ, ЧЕМ КРОЛИКИ (регион)",9148,40,61.0,0.0,0.0,0.0,0.0,0.0,6600.59,1942.0,0.0,0.0,99.0,0.0,8641.59,09.04.2014,149.0
БЫСТРЫЙ И МЕРТВЫЙ (BD),9149,37,10.0,0.0,1197.0,1596.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,11.04.2013,399.0
БЫТЬ ДЖОНОМ МАЛКОВИЧЕМ (BD),9150,37,13.0,842.0,534.0,0.0,499.0,499.0,0.0,199.33,598.0,0.0,0.0,299.0,3470.33,05.01.2013,199.33
БЫТЬ ФЛИННОМ,9151,40,160.0,0.0,0.0,0.0,35246.05,14066.0,2796.73,1447.0,1197.0,1638.0,890.0,290.0,57570.78000000001,03.12.2013,399.0
БЬЮТИФУЛ,9152,40,15.0,2094.0,996.0,1058.0,298.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.0,12.01.2013,349.0
БЬЮТИФУЛ (регион),9153,40,79.0,5226.76,1254.0,2831.0,894.0,447.0,149.0,447.0,0.0,0.0,0.0,0.0,11248.76,01.01.2013,149.0
БЬЯНКА  Музыка (фирм.),9154,55,11.0,0.0,0.0,0.0,0.0,0.0,1794.0,299.0,598.0,299.0,0.0,299.0,3289.0,03.04.2014,299.0
БЭЙБ/БЭЙБ 2 (2BD),9155,37,106.0,0.0,0.0,0.0,6877.0,7415.2,4890.31,3620.35,2157.04,2217.93,697.33,796.0,28671.160000000003,07.12.2013,299.0
БЭТМЕН  WB (BD),9156,37,59.0,0.0,998.0,499.0,998.0,1497.0,4485.0,3468.4,1794.0,2392.0,1794.0,1196.0,19121.4,29.05.2013,299.0
БЭТМЕН WB,9157,40,3.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,349.0,18.09.2014,399.0
БЭТМЕН WB (регион),9158,40,31.0,1417.0,970.0,1043.0,545.0,196.0,0.0,28.0,0.0,0.0,0.0,0.0,4199.0,09.01.2013,149.0
БЭТМЕН ВОЗВРАЩАЕТСЯ WB,9159,40,3.0,0.0,0.0,0.0,0.0,0.0,349.0,349.0,0.0,0.0,0.0,0.0,698.0,22.04.2014,349.0
БЭТМЕН ВОЗВРАЩАЕТСЯ WB (BD),9160,37,31.0,0.0,1996.0,499.0,998.0,998.0,3588.0,2272.0,299.0,199.0,0.0,0.0,10849.0,27.05.2013,299.0
БЭТМЕН И НАВСЕГДА WB (регион),9161,40,7.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,298.0,149.0,149.0,0.0,894.0,05.05.2014,149.0
БЭТМЕН И РОБИН WB (регион),9162,40,5.0,0.0,0.0,0.0,0.0,0.0,149.0,298.0,0.0,0.0,149.0,0.0,596.0,05.05.2014,149.0
БЭТМЕН И СУПЕРМЕН м/ф  (регион),9163,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149.0,15.04.2015,149.0
БЭТМЕН. НАЧАЛО,9164,40,4.0,0.0,0.0,0.0,798.0,0.0,399.0,0.0,399.0,0.0,0.0,0.0,1596.0,15.10.2013,399.0
БЭТМЕН. НАЧАЛО WB (BD),9165,37,215.0,19312.0,10479.0,12825.3,4995.0,3996.0,5491.0,4990.0,499.0,998.0,998.0,21747.4,86330.70000000001,04.01.2013,499.0
БЭТМЕН: ЛУЧШЕЕ м/ф  (регион),9166,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149.0,15.04.2015,149.0
БЭТМЕН:НАЧАЛО + ТЕМНЫЙ РЫЦАРЬ ж/б (BD),9167,41,51.0,6796.0,5097.0,11552.8,3398.0,5097.0,6641.0,4893.0,2672.0,1438.0,799.0,3983.0,52366.8,07.01.2013,699.0
"Баба-Яга 2. Пойди туда, не знаю куда (Jewel)",9168,30,19.0,1990.0,695.0,174.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.0,20.01.2013,199.0
Бабель И.Э.  Избранные рассказы (mp3-CD) (Jewel),9169,43,49.0,4071.0,2328.0,2241.0,1788.0,196.0,156.0,0.0,0.0,0.0,0.0,0.0,10780.0,08.01.2013,249.0
Бажов П.П. Сказки (mp3-CD) (Jewel),9170,43,10.0,996.0,498.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0,02.01.2013,249.0
Базовый английский  1 ступень  Самоучитель  2CD (mp3-DVD) (digipack),9171,43,357.0,24469.0,16652.0,11866.0,18312.7,12564.0,7678.0,9309.0,8358.55,7329.0,5036.0,1197.0,122771.25,01.01.2013,349.0
Базовый английский  2 ступень  Самоучитель  2CD (mp3-CD) (DVD-Box),9172,43,105.0,5207.0,4074.0,5705.0,6098.2,3839.0,2443.0,3839.0,1396.0,2094.0,698.0,349.0,35742.2,18.01.2013,349.0
Бакшт Константин  Большие контракты (mp3-DVD) (Digipack),9173,43,51.0,6843.0,3565.0,2443.0,2443.0,1745.0,349.0,0.0,0.0,0.0,0.0,0.0,17388.0,18.01.2013,349.0
"Бакшт Константин  Построение отдела продаж с ""нуля"" до максимальных результатов (mp3-DVD) (Digipack)",9174,43,58.0,5568.0,3733.9,1794.0,3289.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,16776.9,08.01.2013,299.0
Балыко Д. Говори афористично! Будь всегда харизматичным! Техники НЛП в действии (mp3-CD) (Jewel),9175,43,130.0,4117.0,3242.0,3314.2,4233.0,2988.0,3486.0,2241.0,2368.0,2988.0,1992.0,747.0,31716.2,07.01.2013,249.0
